Protein stable ID	Gene name
ENSP00000398085	ZNF709
	ZNF709
	RPL5P13
	LSM3P4
	AC139720.1
ENSP00000355718	DLL1
ENSP00000486351	DLL1
ENSP00000408037	ARHGDIG
ENSP00000397395	ARHGDIG
	ARHGDIG
ENSP00000404435	ARHGDIG
ENSP00000219409	ARHGDIG
ENSP00000410541	ARHGDIG
	ARHGDIG
	COG3
ENSP00000258654	COG3
ENSP00000481332	COG3
ENSP00000482221	COG3
	COG3
	COG3
ENSP00000477882	COG3
	AL592161.1
	AC139720.2
	AC021755.1
ENSP00000360065	WDR78
ENSP00000435836	WDR78
ENSP00000433682	WDR78
ENSP00000360062	WDR78
ENSP00000433037	WDR78
ENSP00000432979	WDR78
	WDR78
ENSP00000436463	WDR78
ENSP00000360061	WDR78
ENSP00000432461	WDR78
ENSP00000434351	WDR78
	WDR78
	LINC01929
	LINC01929
ENSP00000408055	NDUFA10
ENSP00000252711	NDUFA10
	NDUFA10
	NDUFA10
ENSP00000385697	NDUFA10
	NDUFA10
ENSP00000411527	NDUFA10
ENSP00000403080	NDUFA10
ENSP00000408224	NDUFA10
ENSP00000302321	NDUFA10
ENSP00000388413	NDUFA10
ENSP00000383975	NDUFA10
	NDUFA10
ENSP00000480897	NDUFA10
ENSP00000363522	OR13A1
ENSP00000451950	OR13A1
ENSP00000438657	OR13A1
	AC034105.3
ENSP00000425487	INPP4B
ENSP00000423954	INPP4B
ENSP00000422793	INPP4B
ENSP00000426207	INPP4B
ENSP00000423771	INPP4B
ENSP00000427250	INPP4B
ENSP00000421065	INPP4B
ENSP00000424731	INPP4B
ENSP00000425764	INPP4B
ENSP00000424057	INPP4B
ENSP00000426957	INPP4B
	INPP4B
ENSP00000420888	INPP4B
	INPP4B
	INPP4B
ENSP00000426897	INPP4B
ENSP00000422052	INPP4B
	INPP4B
	INPP4B
	INPP4B
	INPP4B
ENSP00000262992	INPP4B
ENSP00000486368	INPP4B
	AL445645.1
	AC135178.5
	AP004833.1
ENSP00000394047	AC008758.4
ENSP00000311505	IQCB1
ENSP00000323756	IQCB1
ENSP00000377261	IQCB1
ENSP00000419168	IQCB1
ENSP00000417832	IQCB1
ENSP00000419376	IQCB1
	IQCB1
ENSP00000298545	AK8
	AK8
	AK8
	AK8
	AK8
	LINC02223
	LINC02223
	LINC02223
	LINC02223
	LINC02223
ENSP00000347408	AP3M1
ENSP00000361831	AP3M1
	AP3M1
	AP3M1
	CAMKV
ENSP00000296471	CAMKV
ENSP00000418809	CAMKV
ENSP00000417614	CAMKV
ENSP00000419195	CAMKV
ENSP00000420139	CAMKV
ENSP00000420053	CAMKV
ENSP00000420724	CAMKV
	CAMKV
ENSP00000420766	CAMKV
	CAMKV
ENSP00000420000	CAMKV
	CAMKV
	CAMKV
	CAMKV
	CAMKV
ENSP00000484045	CAMKV
ENSP00000371308	CENPJ
	CENPJ
	CENPJ
ENSP00000399334	CENPJ
ENSP00000477511	CENPJ
ENSP00000441090	CENPJ
	AC021269.1
	TEKT3
	TEKT3
ENSP00000379263	TEKT3
ENSP00000379264	TEKT3
ENSP00000443280	TEKT3
	TEKT3
ENSP00000446111	TEKT3
ENSP00000439713	TEKT3
ENSP00000444180	TEKT3
ENSP00000343995	TEKT3
	AC021269.2
ENSP00000395853	HLA-F
ENSP00000388133	HLA-F
	HLA-F
ENSP00000387786	HLA-F
	HLA-F
	HLA-F
ENSP00000393535	HLA-F
	HLA-F
	HLA-F
ENSP00000400112	HLA-F
	HLA-F
	HLA-F
	HLA-F
ENSP00000404395	HLA-F
ENSP00000448260	HLA-F
	AC073648.1
	AL135785.1
	UNC93B8
	SLC25A15P4
	AP001150.1
	AP001150.1
	LY6E-DT
	LY6E-DT
	LY6E-DT
	LY6E-DT
	LY6E-DT
	AC078809.1
	SERF1AP1
	AL133163.2
	STMN1P2
	AL133163.1
	RPS23P2
	AC007638.2
	IGHV1-67
	LINC02569
ENSP00000226067	HLF
ENSP00000402496	HLF
ENSP00000460296	HLF
ENSP00000460572	HLF
ENSP00000460265	HLF
ENSP00000461455	HLF
	HLF
	HLF
	HLF
	HLF
	HLF
ENSP00000471331	AC004754.1
	TP63
ENSP00000264731	TP63
ENSP00000407144	TP63
ENSP00000317510	TP63
ENSP00000376253	TP63
ENSP00000394337	TP63
ENSP00000346614	TP63
ENSP00000401661	TP63
	TP63
ENSP00000392488	TP63
ENSP00000376256	TP63
ENSP00000376254	TP63
ENSP00000387839	TP63
ENSP00000389485	TP63
	ABCB10P1
	SLC20A1P1
	IGHVII-67-1
	PRR13P3
	AL596247.1
	AC116165.5
	GSTA1
ENSP00000335620	GSTA1
	GSTA1
	AC091114.1
	AC091114.1
	AC074031.1
ENSP00000385240	CDC45
ENSP00000397434	CDC45
ENSP00000413138	CDC45
	CDC45
	CDC45
ENSP00000384978	CDC45
	CDC45
ENSP00000388280	CDC45
	CDC45
	CDC45
ENSP00000263201	CDC45
ENSP00000405726	CDC45
	IGHVIII-67-2
	GAU1
	AC116165.8
ENSP00000436609	CEP164
ENSP00000436034	CEP164
ENSP00000278935	CEP164
ENSP00000435759	CEP164
ENSP00000436351	CEP164
ENSP00000431302	CEP164
ENSP00000491956	CEP164
	CEP164
	CEP164
	CEP164
	CEP164
	CEP164
	CEP164
	CEP164
	MIR3910-1
	SNORD115-6
	RNU7-35P
	RN7SKP124
	RN7SL754P
	MIR5681A
	RNU6-925P
	RNU6-163P
	RNA5SP70
	RNA5SP136
	RNU1-143P
	RN7SL763P
	RNA5SP208
	MIR548AQ
	RF00402
	RF00019
	MIRLET7D
	RF00019
	MIR4662A
	RF00019
	MIR1255B1
	RF00019
	MIR1204
	RNA5SP512
	RNU6-1073P
	RNU6-293P
	RN7SL151P
	MIR4653
	RNA5S7
	MIR378B
	RNU2-42P
	RF00019
	RNU6-1
	MIR1273H
	RNU1-38P
	MIR658
	SNORD1C
	RF00401
	RF02130
	SNORD116-17
	MIR4715
	SNORD67
	MIR567
	MIR6086
	RN7SKP10
ENSP00000484205	AC012314.9
	RNU4-89P
	RF00322
	MIR181D
	SNORA10B
	RNU6-463P
	MIR562
	RNU6-424P
	RF01225
	MIR1245A
	MIR128-1
	MIR1197
	RNU6-324P
	MIR7977
	MIR6799
	RNA5SP283
	MIR517C
	RNU6-1313P
	RN7SL278P
	MIR3179-3
	RNU6-556P
	RF00019
	RF00019
	MIR3670-4
	SNORD115-40
	MIR520C
	MIR4499
	MIR548F1
	RN7SKP99
	MIR5007
	RF00402
	MIR3191
	MIR7641-1
	RNA5SP507
	RF00019
	MIR1915
	RNA5SP55
	MIR4490
	MIR4513
	RN7SL104P
	RF00026
	MIR4489
	MIR4299
	RNU6-1186P
	RNU6-160P
	MIR548H3
	MIR1233-1
	RN7SL559P
	SNORD115-46
	RNA5SP155
	RF00019
	RF00554
	RNU6-1217P
	RF00019
	SNORD116-1
	RF01928
	MIR186
	RN7SL823P
	MIR6077
	RF00019
	MIR219A2
	SNORA71A
	RF00139
	RF00091
	RF00019
	SNORD5
	SNORA10
ENSP00000477901	CR547123.1
	RN7SKP178
	MIR3978
	RNU6-572P
	MIR551A
	RF00019
	RN7SL117P
	RF00017
	MIR3912
	RF00345
	RN7SL331P
	MIR218-2
	RF00019
	RF01992
ENSP00000485802	AC142525.4
	RNA5SP437
	MIR4787
	MIR937
	MIR3149
	RF00019
	RN7SL255P
	MIR1281
	RN7SL547P
	MIR4764
	RNU6-667P
	RF00019
	SNORD96A
	RF00561
	MIR297
	MIR3147
	RNU7-3P
	RNU6-829P
	MIR4451
	RF00026
	MIR4783
ENSP00000480947	AC011476.11
ENSP00000479809	AC011476.11
ENSP00000484779	AC011476.11
ENSP00000483840	AC011476.11
	RF01518
	RNU4ATAC13P
	RNU6-644P
	RF00394
	RF00156
	RN7SKP152
	RNU6-297P
	RF00019
	MIR1243
	RNU6-851P
	AC068724.2
	RN7SKP173
	MIR4717
	RMRP
	RF02160
	MIR15B
	MIR3122
	RN7SKP268
	RNU6-1145P
	RN7SL753P
	RNU6-999P
	RF00019
	MIR4777
	RNU6-309P
	RF00019
	MIR6736
	RN7SKP115
	MIR4768
	RF00056
	RF00019
	MIR6807
ENSP00000479824	TARM1
	RF00003
	RNA5SP102
	RF00019
	MIR8077
	MIR4281
	SNORD94
ENSP00000482601	GP6
ENSP00000478709	GP6
	RN7SL399P
	RN7SL621P
	RNU6-806P
	MIR497
	MIR4436B1
	RNY3P2
	SNORD114-14
ENSP00000486786	STKLD1
	STKLD1
	STKLD1
	STKLD1
	STKLD1
	MIR4464
	RN7SKP136
	MIR4721
	RNU6ATAC7P
	RN7SL784P
	MIR8089
	RN7SL391P
	SNORD113-9
	RF00019
	MIR940
	RF00156
	RNU6-1227P
	MIR563
	RNU6-874P
	RN7SKP26
	MIR3648-2
	RNY4P19
	MIR4307
	RNU7-125P
	MIR4491
	RNU6-659P
	MIR4526
	RF00026
	MIR3158-2
	MIR509-3
	RF00019
	RF01979
	MIR4260
	SNORD84
	MIR5708
	RF00019
	MIR4287
	SNORD43
	RF00017
	MIR136
	RNA5SP249
	RNU7-147P
	RF02154
	RN7SL481P
ENSP00000482625	MBOAT7
ENSP00000477891	MBOAT7
ENSP00000482884	MBOAT7
	RNU7-24P
	MIR6852
	MIR4743
	MIR218-1
	RN7SL787P
	MIR944
	RN7SL556P
	RN7SKP200
	RN7SL395P
	MIR4766
	MIR6501
	SNORD123
	RN7SKP170
	MIR3909
	SNORD26
	MIR6809
	RN7SL141P
	MIR941-4
	RNU6-506P
	MIR663A
	RNU6-1090P
	MIR5001
	MIR512-1
	RF00026
	RF00017
	MIR7850
	RF02132
	MIR6742
	MIR548H2
	RN7SL809P
	RF00003
	RN7SKP29
	RNU6-1067P
	MIR129-2
	RF00017
	MIR4781
	RNU6-148P
	RNU6-731P
	MIR194-1
	RNU1-33P
	MIR6727
	RF00017
	RF02212
	RN7SKP281
	RF00012
	RF01233
	RF00212
	RF00019
	RN7SKP240
	MIR6087
	RF00017
	RNA5SP132
	RNU6-27P
	MIR3689A
	RF00402
	MIR6876
	RNA5SP495
	RNU7-172P
	MIR148A
	SNORA74C-1
	RNA5SP117
	RNU4-57P
	MIR4650-2
	MIR4453
	RNU6-497P
	RNU6-279P
	MIR449B
	RN7SKP197
	SNORD2
	RF00017
	RF01909
	RF00001
	RNU4-88P
	RNU4-6P
	MIR4741
	RNA5SP68
	RNU6-442P
	RF00003
	RN7SL460P
	RNU1-58P
	RF00002
	MIR4323
	RN7SL343P
	RF00017
	MIR3670-2
	RF00019
	RNU6-518P
	RN7SL610P
	RF00019
	RNU6-101P
	MIR487A
	MIR6129
	RF00019
	MIR1278
	SNORD113-4
	MIR1972-2
	MIR4420
	RF00019
	MIR3118-3
	RF00026
	RN7SL167P
	RF00019
	RF00561
	RN7SL217P
	RF02271
	RF00004
	RF00019
	RN7SL835P
	RN7SL846P
	RF00019
	RNU6-1229P
	RF00003
	RNU6-365P
	SNORD115-17
	RNA5SP271
	RNU6-222P
	RF00090
	RNU6-1315P
ENSP00000479675	AC136616.2
ENSP00000484138	AC136616.2
	SNORD19
	RNU6-715P
	SNORD52
	RF00026
	RF01210
	RF01210
	RF00019
	RNU6-928P
	RNU6-235P
	RNU5A-8P
	RNU4ATAC6P
	MIR133A1
	RNU4ATAC2P
	RNU6-1274P
	RN7SL320P
	RN7SL203P
	MIR4493
	RF00003
	RN7SL648P
	MIR5002
	RF00017
	RF00402
	RNU1-55P
	RNA5SP229
	MIR346
	RF00026
ENSP00000484465	TSEN34
ENSP00000483157	TSEN34
ENSP00000482084	TSEN34
	RF00019
	RF00017
	RF00019
	MIR498
	RNA5SP46
	RF00070
	SNORD73B
	RN7SKP241
ENSP00000477935	AC025283.2
	RF00322
	MIR6801
	RNA5SP44
	RN7SKP287
	MIR662
	RNU6-624P
	MIR4483
	RF01905
ENSP00000483164	LENG1
	RF00554
ENSP00000481948	LENG1
	RNU6-1180P
	AC004895.1
	AC004895.1
	AC004895.1
ENSP00000379042	ERO1A
	ERO1A
ENSP00000451204	ERO1A
ENSP00000452020	ERO1A
	ERO1A
ENSP00000450655	ERO1A
	ERO1A
ENSP00000452269	ERO1A
	ERO1A
ENSP00000452093	ERO1A
ENSP00000487101	ERO1A
ENSP00000428787	AP3M2
ENSP00000430200	AP3M2
ENSP00000380132	AP3M2
	AP3M2
ENSP00000430616	AP3M2
ENSP00000431918	AP3M2
ENSP00000429515	AP3M2
	AP3M2
ENSP00000430538	AP3M2
ENSP00000429435	AP3M2
	AP3M2
ENSP00000429037	AP3M2
	AP3M2
	AP3M2
ENSP00000428279	AP3M2
ENSP00000429804	AP3M2
ENSP00000174653	AP3M2
ENSP00000339238	KRTAP24-1
	RPL35AP28
ENSP00000217515	TXNL1
	TXNL1
	TXNL1
ENSP00000464918	TXNL1
ENSP00000467317	TXNL1
ENSP00000466473	TXNL1
ENSP00000468165	TXNL1
ENSP00000466558	TXNL1
ENSP00000465606	TXNL1
	TXNL1
	TXNL1
	AC117383.1
	CADM1
ENSP00000395359	CADM1
	CADM1
ENSP00000439176	CADM1
ENSP00000439817	CADM1
ENSP00000440322	CADM1
ENSP00000442387	CADM1
ENSP00000329797	CADM1
	CADM1
	CADM1
	CADM1
	CADM1
	CADM1
	CADM1
ENSP00000442001	CADM1
ENSP00000439847	CADM1
ENSP00000439696	CADM1
ENSP00000442227	CADM1
ENSP00000445375	CADM1
	CADM1
ENSP00000484516	CADM1
ENSP00000483648	CADM1
	AC010329.3
	LILRP1
ENSP00000422402	THAP6
ENSP00000425646	THAP6
	THAP6
ENSP00000424949	THAP6
ENSP00000426760	THAP6
ENSP00000309007	THAP6
ENSP00000370217	THAP6
ENSP00000427651	THAP6
ENSP00000426581	THAP6
ENSP00000424255	THAP6
ENSP00000426698	THAP6
	THAP6
ENSP00000423720	THAP6
ENSP00000301178	AXL
ENSP00000351995	AXL
	AXL
	AXL
ENSP00000471497	AXL
ENSP00000281924	TMEM163
	TMEM163
	TMEM163
ENSP00000381785	HSDL2
ENSP00000381783	HSDL2
	HSDL2
	HSDL2
	HSDL2
	C9orf147
	C9orf147
	C9orf147
	C9orf147
	AL445187.1
	KRT17P2
	KRT17P2
	KRT17P2
	KRT17P2
	AC107027.3
	Z99943.2
ENSP00000455736	PKM
ENSP00000334983	PKM
	PKM
ENSP00000456004	PKM
ENSP00000455901	PKM
ENSP00000456970	PKM
ENSP00000457253	PKM
	PKM
ENSP00000455584	PKM
	PKM
	PKM
	PKM
	PKM
	PKM
ENSP00000457198	PKM
ENSP00000457830	PKM
ENSP00000456984	PKM
	PKM
ENSP00000457420	PKM
ENSP00000454668	PKM
ENSP00000403365	PKM
ENSP00000320171	PKM
ENSP00000373745	PKM
ENSP00000456100	PKM
	PKM
	AC016644.1
	ZNF608
ENSP00000427657	ZNF608
ENSP00000307746	ZNF608
ENSP00000424086	ZNF608
	ZNF608
ENSP00000423279	ZNF608
ENSP00000421899	ZNF608
	ZNF608
	ZNF608
ENSP00000477767	ZNF608
	AP001486.1
ENSP00000482920	SNX9
ENSP00000479382	SNX9
ENSP00000376024	SNX9
ENSP00000485200	IGHV2-70
	AC009088.1
ENSP00000274787	HIGD2A
	AC245369.1
ENSP00000338608	ELF4
ENSP00000311280	ELF4
ENSP00000407572	ELF4
ENSP00000478297	ELF4
ENSP00000447431	MGAM2
ENSP00000420449	MGAM2
	MGAM2
ENSP00000487714	IGHV1-69-2
	IGHV3-69-1
ENSP00000306490	CHRM1
ENSP00000441188	CHRM1
ENSP00000444482	CHRM1
	AC025465.3
	AP000438.1
ENSP00000357215	GPATCH4
ENSP00000396441	GPATCH4
ENSP00000412620	GPATCH4
	GPATCH4
	GPATCH4
ENSP00000436243	GPATCH4
	GPATCH4
	GPATCH4
	GPATCH4
	GPATCH4
ENSP00000436907	GPATCH4
	GPATCH4
	GPATCH4
	GPATCH4
	GPATCH4
	GPATCH4
	CD24P1
	LINC00251
	LINC00251
ENSP00000484082	KIR2DS2
	RPL31P41
ENSP00000357711	S100A7
ENSP00000357712	S100A7
	AC087808.1
ENSP00000357220	TTC24
	TTC24
	TTC24
	TTC24
	TTC24
ENSP00000357219	TTC24
ENSP00000216034	TOMM22
	TOMM22
	GAPDHP57
	AC097173.1
	AC067752.1
	AC067752.1
	AC067752.1
	AC067752.1
	AC067752.1
ENSP00000481372	AC067752.1
	PITPNM2-AS1
	PITPNM2-AS1
	AC091117.2
ENSP00000357721	S100A8
ENSP00000357722	S100A8
	S100A8
	LINC02483
	AC044860.3
ENSP00000362135	YRDC
ENSP00000242576	UNG
	UNG
ENSP00000337398	UNG
ENSP00000440784	UNG
ENSP00000400287	UNG
ENSP00000471625	AC003005.1
ENSP00000472846	AC003005.1
ENSP00000295987	SYN1
ENSP00000343206	SYN1
ENSP00000492857	SYN1
ENSP00000492521	SYN1
	SYN1
ENSP00000303077	GOT1L1
ENSP00000429558	GOT1L1
ENSP00000430453	GOT1L1
ENSP00000489807	SPRR5
	AC068620.2
	AC020549.1
ENSP00000471870	AC003002.3
	AC003002.3
ENSP00000472277	AC003002.3
	TRAPPC13P1
ENSP00000317895	RPTN
ENSP00000271835	CRNN
ENSP00000405502	EGFL8
ENSP00000398893	EGFL8
ENSP00000387353	EGFL8
	EGFL8
	EGFL8
	EGFL8
	AC008105.2
	AC008105.2
	AC008105.2
	AC008105.2
	AC008105.2
	BNIP3P35
	MTND5P26
	LINC00630
	LINC00630
	LINC00630
	LINC00630
	LINC00630
ENSP00000358098	C1orf54
ENSP00000358095	C1orf54
ENSP00000358094	C1orf54
ENSP00000449667	MAPKAPK5
ENSP00000473541	MAPKAPK5
ENSP00000448408	MAPKAPK5
	MAPKAPK5
ENSP00000449381	MAPKAPK5
ENSP00000473467	MAPKAPK5
	MAPKAPK5
	MAPKAPK5
	MAPKAPK5
	MAPKAPK5
	RPS2P41
ENSP00000294818	LRRC52
ENSP00000358105	APH1A
ENSP00000353380	APH1A
	APH1A
ENSP00000236017	APH1A
	APH1A
	APH1A
	APH1A
	APH1A
ENSP00000397473	APH1A
	AL645937.1
	AL645937.1
ENSP00000344479	NR4A2
ENSP00000389986	NR4A2
ENSP00000386747	NR4A2
ENSP00000415632	NR4A2
ENSP00000394671	NR4A2
ENSP00000386993	NR4A2
ENSP00000410952	NR4A2
ENSP00000385379	NR4A2
ENSP00000406808	NR4A2
ENSP00000388120	NR4A2
ENSP00000346800	CCDC81
ENSP00000434959	CCDC81
ENSP00000415528	CCDC81
	CCDC81
	CCDC81
	CCDC81
	CCDC81
ENSP00000437165	CCDC81
	CCDC81
	CCDC81
ENSP00000352900	RXRG
	RXRG
	RXRG
ENSP00000482458	RXRG
	SPDYE12P
	TPMTP3
	AC122108.2
	Z69890.1
	AL355862.1
	ATP5MC1P7
ENSP00000363375	PTBP3
ENSP00000363373	PTBP3
ENSP00000340705	PTBP3
	PTBP3
ENSP00000210227	PTBP3
ENSP00000388024	PTBP3
ENSP00000414921	PTBP3
ENSP00000334499	PTBP3
ENSP00000424316	EGF
ENSP00000265171	EGF
ENSP00000421384	EGF
	EGF
	EGF
	EGF
	EGF
	EGF
	EGF
	EGF
	EGF
	EGF
	HLA-P
	FP565260.5
ENSP00000336750	SUPT7L
ENSP00000385436	SUPT7L
ENSP00000384469	SUPT7L
ENSP00000441110	SUPT7L
ENSP00000385218	SUPT7L
	OPA1-AS1
	OPA1-AS1
	IGHVII-60-1
ENSP00000335307	DEFB106A
ENSP00000401938	SLC25A36
ENSP00000497436	SLC25A36
	SLC25A36
	SLC25A36
	SLC25A36
ENSP00000421470	SLC25A36
ENSP00000320688	SLC25A36
ENSP00000423319	SLC25A36
ENSP00000391521	SLC25A36
ENSP00000487839	SLC25A36
ENSP00000422265	SLC25A36
ENSP00000424505	SLC25A36
ENSP00000423711	SLC25A36
	SLC25A36
	SLC25A36
	SLC25A36
	DMBT1P1
	DMBT1P1
	DMBT1P1
	DMBT1P1
	AC026100.1
	AL117344.1
	AC018682.2
	ATP6V1E2
ENSP00000304891	ATP6V1E2
ENSP00000428141	ATP6V1E2
	ATP6V1E2
	ATP6V1E2
	ATP6V1E2
	AC017116.1
	AC017116.1
ENSP00000287482	SASS6
	SASS6
	AL392003.1
ENSP00000254108	FUS
ENSP00000455073	FUS
	FUS
ENSP00000369594	FUS
	FUS
ENSP00000455282	FUS
	FUS
	FUS
	FUS
	FUS
	FUS
	FUS
	FUS
ENSP00000358239	GFRA1
ENSP00000347591	GFRA1
ENSP00000358237	GFRA1
	GFRA1
ENSP00000393725	GFRA1
	PCNAP4
ENSP00000379496	PDE1C
ENSP00000379494	PDE1C
ENSP00000318105	PDE1C
ENSP00000379487	PDE1C
	PDE1C
ENSP00000379485	PDE1C
	PDE1C
	PDE1C
	PDE1C
ENSP00000379492	PDE1C
	PDE1C
	AC137723.2
ENSP00000322788	MMP1
ENSP00000436714	HCAR3
ENSP00000497020	AC084121.7
	IGHVII-46-1
ENSP00000339527	FOXO3
ENSP00000385824	FOXO3
ENSP00000446316	FOXO3
ENSP00000301019	CDT1
	CDT1
ENSP00000456926	CDT1
ENSP00000269701	AKAP8
ENSP00000469908	AKAP8
	AKAP8
ENSP00000468902	AKAP8
	AKAP8
	AC005785.1
	AC005785.1
	RPS27P5
ENSP00000272425	NAT8
ENSP00000280886	DIP2C
ENSP00000489203	DIP2C
ENSP00000414462	DIP2C
ENSP00000397571	DIP2C
ENSP00000370907	DIP2C
	AC097534.1
	AC138965.3
ENSP00000497037	AC084121.6
ENSP00000364126	APEX2
	APEX2
	Z98742.3
	AC137055.1
	LINC01237
	LINC01237
	LINC01237
	LINC01237
ENSP00000228437	PRDM4
ENSP00000446803	PRDM4
	PRDM4
ENSP00000449295	PRDM4
	PRDM4
ENSP00000448684	PRDM4
ENSP00000217909	SLC25A43
	SLC25A43
	SLC25A43
	SLC25A43
	YBX1P9
ENSP00000309161	ZNF471
ENSP00000466224	ZNF471
	ZNF471
ENSP00000467570	ZNF471
ENSP00000419296	PRRT4
ENSP00000417878	PRRT4
ENSP00000419282	PRRT4
ENSP00000420155	PRRT4
ENSP00000419221	PRRT4
ENSP00000445239	PRRT4
ENSP00000415026	PRRT4
ENSP00000244333	LYPD3
	LYPD3
	LYPD3
	LYPD3
ENSP00000454050	TYRO3
ENSP00000263798	TYRO3
	TYRO3
	TYRO3
ENSP00000453835	TYRO3
ENSP00000455441	TYRO3
	TYRO3
ENSP00000452995	TYRO3
	TYRO3
	AL590286.1
	FAM157A
	FAM157A
	FAM157A
ENSP00000497005	AC134684.9
ENSP00000472308	TEX101
	TEX101
ENSP00000472769	TEX101
	CCNYL2
	CCNYL2
	CCNYL2
	AC009139.2
	AC016596.1
	TSPY17P
ENSP00000451721	GPX2
ENSP00000451844	GPX2
ENSP00000478082	GPX2
ENSP00000450991	GPX2
ENSP00000374265	GPX2
ENSP00000251287	HCN2
	MTND5P32
	AL160396.2
ENSP00000420503	RBM28
	RBM28
ENSP00000418071	RBM28
	RBM28
ENSP00000419840	RBM28
ENSP00000390517	RBM28
	RBM28
ENSP00000223073	RBM28
	AC092652.1
	AC092652.1
ENSP00000417018	SVOPL
ENSP00000288513	SVOPL
ENSP00000393487	SVOPL
ENSP00000412830	SVOPL
	SVOPL
	SVOPL
ENSP00000405482	SVOPL
	AC013429.1
	AC066616.1
ENSP00000225235	TBC1D12
	TBC1D12
	TBC1D12
	UPP1
ENSP00000387607	UPP1
ENSP00000408899	UPP1
ENSP00000414963	UPP1
ENSP00000378931	UPP1
ENSP00000390118	UPP1
ENSP00000378927	UPP1
ENSP00000396820	UPP1
	UPP1
ENSP00000413611	UPP1
ENSP00000330032	UPP1
ENSP00000405209	UPP1
	LINC02220
ENSP00000454306	AC022335.1
ENSP00000467209	AC022335.1
ENSP00000467594	AC022335.1
ENSP00000466239	AC022335.1
ENSP00000465144	AC022335.1
ENSP00000272134	LEFTY1
ENSP00000479837	LEFTY1
ENSP00000481507	HIST2H4B
ENSP00000482412	HIST2H4B
ENSP00000462355	HIST2H4B
	AL592295.4
	RRM2P2
ENSP00000454678	RGL3
ENSP00000455922	RGL3
	RGL3
ENSP00000369823	RGL3
	RGL3
ENSP00000377075	RGL3
	RGL3
ENSP00000466669	RGL3
	RGL3
	RGL3
	RGL3
	RGL3
ENSP00000464876	RGL3
	RGL3
ENSP00000456429	RGL3
	RGL3
	RGL3
	RPS15AP28
ENSP00000444157	C1RL
ENSP00000438286	C1RL
ENSP00000266542	C1RL
	C1RL
ENSP00000441885	C1RL
ENSP00000439180	C1RL
ENSP00000437398	C1RL
ENSP00000438951	C1RL
ENSP00000437569	C1RL
ENSP00000442611	C1RL
	C1RL
	C1RL
	TTTY7
	TTTY7
	TTTY7
ENSP00000261726	CUX2
ENSP00000380765	CUX2
	CUX2
ENSP00000274024	FABP2
	AC008554.1
	LINC01531
	LINC01531
	LINC01531
	LINC01531
	LINC01531
	LINC01531
	LINC01531
	HIST2H2BF
	HIST2H2BF
	HIST2H2BF
ENSP00000358164	HIST2H2BF
ENSP00000445831	HIST2H2BF
	LINC01891
ENSP00000486365	SPAG11B
ENSP00000486300	SPAG11B
ENSP00000482321	SPAG11B
ENSP00000483423	SPAG11B
ENSP00000481016	SPAG11B
ENSP00000483205	SPAG11B
ENSP00000481630	SPAG11B
ENSP00000480728	SPAG11B
ENSP00000477700	SPAG11B
ENSP00000441694	SLC15A3
ENSP00000445773	SLC15A3
ENSP00000227880	SLC15A3
	SLC15A3
	SLC15A3
ENSP00000437908	SLC15A3
ENSP00000439535	SLC15A3
	SLC15A3
ENSP00000441559	SLC15A3
	AC243772.1
ENSP00000411854	TNFRSF14
ENSP00000415254	TNFRSF14
ENSP00000399292	TNFRSF14
ENSP00000399533	TNFRSF14
ENSP00000386859	TNFRSF14
ENSP00000347948	TNFRSF14
	TNFRSF14
	TNFRSF14
	TNFRSF14
	TNFRSF14
	TNFRSF14
	TNFRSF14
	TNFRSF14
	TNFRSF14
ENSP00000486304	TNFRSF14
	TNFRSF14
	AC009509.3
	AC011333.1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	MYO3B-AS1
	AC090109.1
	TRHDE-AS1
	TRHDE-AS1
	TRHDE-AS1
	TRHDE-AS1
ENSP00000379680	NAGA
ENSP00000385283	NAGA
